lambda,transmittance,rsr,tau_wvp,tau_other_gas
2.29481,0.763111,0.052505559295261045,0.1561429,0.114208944
2.295265,0.77938956,0.04790381152674637,0.15895368,0.090290606
2.2957199,0.6967913,0.04364270362758496,0.21566539,0.14560416
2.296175,0.8554869,0.03975858890937268,0.030358076,0.1257264
2.29663,0.9026314,0.03648324167094533,0.03970996,0.062731124
2.297085,0.93429106,0.03330945308576558,0.040094495,0.02787282
2.29754,0.95909256,0.03058651018931501,0.020729886,0.021037841
2.297995,0.89769816,0.027862140173945962,0.0333707,0.07455071
2.29845,0.7899769,0.025596107070204755,0.034350246,0.20140126
2.2989051,0.855908,0.02333387390827824,0.03013329,0.12545918
2.29936,0.85995597,0.021381870824757305,0.043882765,0.1069914
2.299815,0.90831757,0.019511297752884613,0.021554653,0.07460653
2.30027,0.8319988,0.017864349650663202,0.022125697,0.16179861
2.300725,0.8367576,0.016372084325229633,0.034439415,0.14378135
2.30118,0.9119815,0.015013701699649933,0.031555705,0.06057977
2.301635,0.9230649,0.013859399697247893,0.04374956,0.03630626
2.3020902,0.9142732,0.012740338000959585,0.02402842,0.06559741
2.3025448,0.8843631,0.011764941478605802,0.05206759,0.07081995
